game_year,tournament,black_player,white_player,black_score,depth,theoretical_score,record
1988,Championnat de France,Piau Didier,Ralle Paul,46,24,49,f5f6e6f4e3d6c4f3g3c3c5d3c6e2d2f2g4c1g5b4b5b3a4a6a5h6h5g6a7h2c7d7d8b6e7f8e8g7a3f7f1e1a2c2h3h4h8g8h7g2h1g1b7c8d1a8b1a1b2b8
1988,Championnat de France,Thill Olivier,Ralle Paul,16,24,28,f5f6e6f4e3d6c4e2f2d2f7e7g5g4f3c5d3g3h5h6g6h3h4c2c3b5b6c6d8b4c1d1e1a6b1f8b3d7e8c8a4a5a7a3a2f1g1g8b2g7h8h7g2a1b8a8h2h1c7b7
1988,Championnat de France,Commun Jean-Luc,Rouillon Denis,14,24,24,f5f6e6f4e3c5c6e7d3c3g4g3b3d6g5f3e2d2h3e1c1c2c7d7b6f2f8d8g6f7g1f1d1c4b5b4c8b8g8h5g7h6h7h4a5b7h2g2e8h8a7h1a8b1b2a1a2a6a4a3
1988,Championnat de France,Dorsimont Guilain,Thill Olivier,26,24,24,f5f6e6f4e3c5c4e7c6e2f3f2g4g5h5d6d7h6g3h3f1h4g6e1d1d2c1d3e8h7g1c2b3b4c3a3a5c7c8f7b5a4a2a6a7b6g7b1a1g2h2h1d8f8b2b8b7a8h8g8
1988,Championnat de France,Puget Jean-Francois,Mascort Jean-Manuel,47,24,36,f5f6e6f4e3c5c4e7b5e2f3f2g5g4g6d6h3d3d7f7c6b3g3c8b4h5e8h4c2c3d2c1a3a4a5h2h7a6a7b6c7f8d8g7h8g8h6b7h1a2a1b2b1f1e1d1g2g1a8b8
1988,Championnat de France,Puget Jean-Francois,Piau Didier,37,24,38,f5f6e6f4e3c5c4e7b5e2f2d2f3g4g5d6d7g6h6f7h5h4h3g3h2g7d3c2c3f1g2b3c6a5a6b4b6h1h8h7e8c8d8f8g8c7a4a3a2b2a7b7a1b1c1d1b8a8e1g1
1988,Championnat de France,Andriani Bintsa,Rouillon Denis,55,24,29,f5f6e6f4e3c5c4e7b5e2f2d2f3d3g5c3g4d6b3g3h3f1c7d7c1h4e1g6h5h6c6h2f8d8c8b8g7d1e8h7a8h8g1a3b7a6a4b6a7a5b4b2a2c2g2f7g8a1b1
1988,Championnat de France,Thill Olivier,Puget Jean-Francois,21,24,24,f5f6e6f4e3c5c4e7b5e2f2d2f3d3c3c2g4g5c1f1g3b4d6a6h6b6a4a5a7b3c6d1d7g6e8f7f8c7d8h5h4h2a3b1h7b2a1a2b7a8e1g2g1c8b8g8g7h8h3h1
1988,Championnat de France,Delbarre Jean-Claud,Mascort Jean-Manuel,19,24,18,f5f6e6f4e3c5c4e7g4g3g6h3d6f7f8h6b4d8g8d7h5h4g5f3f2c6c8e8c7h8g2d2d3b5a6h2h7h1g7e1e2d1b6b8c1b1g1f1b7a8a7a5a4c2c3a3b3a2b2a1
1988,Championnat de France,Copetto Olivier,Salembier Bernard,47,24,48,f5f6e6f4e3c5c4d3c3c6d6b4f3d7g5h5f7g6c8f8h7e8b3e7g4e2h3a3c7h6h4g3h2g2d8b8h1f2e1d2d1c2a5b5c1g1f1b2a4b1a1a6g7a2a7g8b6b7a8h8
1988,Championnat de France,Mascort Jean-Manuel,Rouillon Denis,35,24,37,f5f6e6f4e3c5c4e2f3d3g5e7g4d6f7g6c6f8d7b3d8e8g8b5a5b4c7a6a7b6f2b8h6h4g7b7h5h3g3f1h2d2g2h1g1h7h8e1a8c8a4a3a2b2c3c2a1b1c1d1
1988,Championnat de France,Ralle Paul,Vargenau Marc-Etien,51,24,42,f5f6e6f4e3d3f3d2g5h6g4g6h5h4h3h2g3f2c4b5b4c3d6a5a6a7a4a3f7f8e2d1b3e7f1c7d7c8e8d8c5b6c6a2c2c1e1g1g7h8h7b2h1b7a8b8a1b1g2g8
1988,Championnat de France,Penloup Dominique,Lery Michele,45,24,34,f5f6e6f4c3e7f3e3d3c6g4g3g5h5d6c7f7c5h4h3c4b4b3h6a4d2c2e2b5b6f1f2d1c1e1g1e8a5b2g8f8d8d7a1b1a2a3a6b7a8a7b8c8g6h8g7h7h2g2h1
1988,Championnat de France,Penloup Dominique,Rouillon Denis,41,24,53,f5f6e6f4c3d7f3d6g5h4g4e3d3g3h6h5g6f2e7f8c6c7d8c8e8h7g2c4h3h1h8f7g8h2g7b5c5b4b8b7e2e1d2d1c2c1a3b6b3a5b2a4a2a1b1a7a6g1f1a8
1988,Championnat de France,Trombetta Serge,Mascort Jean-Manuel,8,24,22,f5f6e6f4c3d7f3d6g5e3f2g6g4h5c7c6c5c4b4d3e2h3d8b5e7f7a6a5a4b6h4g3f8e8a7e1h6h7d1c1g1g2g8h8g7h2c8h1b7b8a8f1d2c2b1b3a2a3b2a1
1988,Championnat de France,Andriani Bintsa,Thill Olivier,36,24,37,f5f6e6f4c3d6f3c4c5b4c6b5e7b6a4d7a5e3e8a3a2c7b3c8d3e2g5g6g4f7d2h5g3f2f8c1g8c2h3d8b8g7a6b7h7h4h8h6b2a1b1a7d1e1a8h2h1f1g1g2
1988,Championnat de France,Trombetta Serge,Rouillon Denis,43,24,42,f5f6e6f4c3c4d3c5e3f3d6d2e2b4b3c2a4b5e1f1f2d1a5a2a3a6g6c6c7g3b6a7g5c8d7b7g4h4b1c1g1h7h5g2h6h3h8d8e8f8a8b8b2f7a1e7g8g7h2h1
1988,Championnat de France,Le Saout Alain,Thill Olivier,21,24,19,f5f6c4g5e6d7h5g4g6h6h3h4h7f4e3f3f7d6e7c5c8e8e2b3b4d8f8c6b5f2g3c3c7d3f1g2c2e1d2a4a5a6b6a7d1a3h1h2b2g1b7a1a2a8b8g7h8g8b1c1
1988,Championnat de France,Salembier Bernard,Mascort Jean-Manuel,12,24,16,f5f6c4f4e6d7f7d6d8e3f3g6h6g5h5e7d3f8g4g3h3h4e8c8c7b6g7c5b5c6a6a4b4a3b3c2b1d1b7d2f2a8b8e2f1a7c3h7h8g8e1c1b2a5a2a1g1g2h2h1
1988,Championnat de France,Le Saout Alain,Piau Didier,28,24,25,f5f6c4f4e6d6g5e3d3g4e2g6e7c5d7c6b5e8f8g8f7d8h3g3h4f3h5b3c3c8h2d2f2e1f1g1c1c7a3h7g2a4b7b6a7a5a6b4d1b1c2h1h6a8b8a2h8g7b2a1
1988,Championnat de France,Garnier Jacques,Vargenau Marc-Etien,37,24,51,f5d6c5f6e6b6c3e3c6c7a6a5a4d7b5c4d3b4a7g4c8e2a3c2b3f4d8e8f8f3e7b2a2b7a1f7e1f2a8b8b1c1d1d2h4h3h2g3h5g5f1g1h6g6h7g7h1g2g8h8
1988,Championnat de France,Garnier Jacques,Trombetta Serge,29,24,42,f5d6c5f4f3e3d3e2f6e6c6c2e1f1g1g3f2g4h4h5h6c4d1d2b4g6g5a4c1f7b1b5f8e7e8h2d7c7a6g2b6b7a5d8c8a8b8g8h1h3g7a7a3a2b3c3b2a1h7h8
1988,Championnat de France,Tastet Serge,Copetto Olivier,37,24,32,f5d6c5f4e3f6f3c3e6d3c6e2g6f2g5h6h4f7g4h7d1f1f8e7c4d7e8b3b4a5a4a3b6b5d2a6e1c1c2b1g3h2h3h5c7c8d8g8b2g2g7a2a1a7b7g1h1b8a8
1988,Championnat de France,Dorsimont Guilain,Bracchi Andre,6,24,14,f5d6c5f4e3c6e6f7e7f6d7d8f8c8g8c7b6e2g6e8b8g5h5c3d3g4f2c2h3d2g3f3e1c4d1c1b1b4b5a5a3a4g2a2b3f1g7h1g1a1h2a6a7b7a8b2h8h7h4h6
1988,Championnat de France,Dorsimont Guilain,Penloup Dominique,33,24,35,f5d6c5f4e3c6e6f7e7f6d7c8d8b5b4e8f8g8a5f3g6g5c4e2d3g4b6c7h5h4h3h6h7a3a4b3c3d2c2a6a7a8c1f2g3e1g1a2b8b7h8h2d1g2b2g7h1f1a1b1
1988,Championnat de France,Rouillon Denis,Brisson Claude,21,24,15,f5d6c5f4e3c6e6f7d7c7f6e7e8f8g8g6d8b4g5c4h6d3c2d2c3f3f2e2c1d1e1b3a5a3b5c8b8a4a2f1g1g3g4h3h5b6h4h7a6b7a8a7g7h2g2a1h1b1b2h8
1988,Championnat de France,Dorsimont Guilain,Tastet Marc,1,24,0,f5d6c5f4e3c6e6f7f3c4c7d7b5a6a5a4c3c8d8e7f8e8b8b4a3a2g8b3b6d2c2d1e1f1c1b1b2d3e2a1f2g1h1a7b7g2g3g4h4h2h3f6g5h5a8h8g6g7h7
1988,Championnat de France,Copetto Olivier,Dorsimont Guilain,16,24,26,f5d6c5f4e3c6f3d3c3c4f6e6b4e2f1a4b5e1d1d2f2b3c1a5c2g3a6b6a3g5h3g6g4h4h5h6h7g1f7b1e7d7d8c7c8f8a7b2e8b8a2a1g2g7b7a8g8h1h2h8
1988,Championnat de France,Copetto Olivier,Brisson Claude,18,24,33,f5d6c5f4e3c6f3c3d3c4e6f7e7d2c1e1c2e2d1f1f2b1g8g1b6g3g4h4h5h6g5g6f6c7b4d8h2f8g7h8e8h7b3b5a5h3d7c8b7a8b8a7a6a4a3a2b2a1g2h1
1988,Championnat de France,Lery Michele,Bracchi Andre,14,24,23,f5d6c5f4e3c6d3f6e6d7d8f3e7f7g4c4g5e8c7f8g8g6b3h4g3c3h6a3b4a5b5b8a4b6c2c1b1a1a2b2b7d1d2e1e2f1f2h3g2g1a6h5h2a7a8h1c8h7g7h8
1988,Championnat de France,Thill Olivier,Penloup Dominique,42,24,42,f5d6c5f4e3c6d3f6e6d7g4c4g6g5e7c3h6f8f7d2d8h3h4h5c8f2c7h7b6a6b5a5f3e2f1g3e1b7c1d1b4a4b3b8a8a7a3c2g2g8h2h1g1a2a1b1b2e8h8g7
1988,Championnat de France,Tastet Serge,Bracchi Andre,38,24,36,f5d6c5f4e3c6d3f6e6d7g4g3g6h3g5h6f7f3c4e7f2h5f8c7c8d8e8e2f1d1d2c2c3c1e1g1g7b5b4h8h4g8h7b8g2a3a4b3a2a5a6b6b7a7a8b2a1b1h1h2
1988,Championnat de France,Tastet Marc,Tastet Serge,49,24,33,f5d6c5f4e3c6d3f6e6d7g3b5e7f8c4f3d8c8e8c7b4f7a6a5a4b6a7e2f1e1d1d2f2h3g4g6c1c3h6h4c2g5h5g2b7a8b8a3h1g1b3a2b2a1b1g7h8h7h2g8
1988,Championnat de France,Tastet Serge,Trombetta Serge,11,24,4,f5d6c5f4e3c6d3f6e6d7g3c4f7g6e7d8e8f8c8b8c7c3h6d2c1e1d1b1b6b5a5b4a4b3c2a3a2a7a6a1g8h8b2g7h7h5g5f3f2g4h4h3h2h1g2g1f1e2b7a8
1988,Championnat de France,Mascort Jean-Manuel,Tastet Serge,57,24,24,f5d6c5f4e3c6d3f6e6d7g3c4g5c3f7d2e7f2c8f3e1e8c7d8f8h5e2g6g4h3c1h4h7f1b3b4a5a3b6c2b1d1g1b5a6b7a8b8a7h6h2g2h1g8h8g7a4a2b2a1
1988,Championnat de France,Brisson Claude,Bracchi Andre,25,24,20,f5d6c5f4e3c6d3f6e6d7g3c4g5c3f7d2e7f2e2f1c8d8e8f8g8f3c1c2d1g4h3h6h4h5g2g6b6b5a6b4a3a5g7h8h7b8b7e1g1a8b1a7a4h1h2a1b3a2b2c7
1988,Championnat de France,Brisson Claude,Andriani Bintsa,39,24,28,f5d6c5f4e3c6d3f6e6d7g3c4g5c3f7d2e7f2e2f1c8f3c7h3e1d1g2g4b5h6c1g6h4h1h5c2h2e8d8f8b3b2g8g7a3a1b1a2g1a4b4b7b8a6a5b6a8a7h8h7
1988,Championnat de France,Andriani Bintsa,Penloup Dominique,46,24,35,f5d6c5f4e3c6d3f6e6d7g3c4g5c3f7d2e7f2e1f3c8g4c7d8e8h6h4h3h2g7b5b4b6f1d1e2g6h7f8a5g1a6a3c2c1a4a7b3a2b2g2h1h5b7b8b1h8a8g8a1
1988,Championnat de France,Brisson Claude,Cali Elie,25,24,23,f5d6c5f4e3c6d3f6e6d7g3c4g5c3b4b3b5a5a4a3b6a6c2c1b2d2f7f2b1f3e2f1d1e1g4e7c8e8d8c7f8h3b8h4g1a1a2h1b7h5g6h6g7h8a7a8h7g8h2g2
1988,Championnat de France,Pelissier Laurent,Tastet Marc,15,24,32,f5d6c5f4e3c6d3f6e6d7g3c4g5c3b4e2b5d2c7b6e8g6f3f2e7d8g4f8c2h6h5f7f1e1g7a6a5h4d1h8g8a3a7a4a2b3g1c1h2h7b1h3b7a8g2h1c8b8b2a1
1988,Championnat de France,Mascort Jean-Manuel,Andriani Bintsa,23,24,35,f5d6c5f4e3c6d3f6e6d7g3c4g5c3b4e2f2d2b5b3c7f3g4f1c2h6h5a4d8b6e7h3h7h4h2c1b2g6f7c8b8f8a3a1e1d1b1a2a5g2h1g1b7a8e8g8h8g7a7a6
1988,Championnat de France,Commun Jean-Luc,Brisson Claude,40,24,35,f5d6c5f4e3c6d3f6e6d7g3c4b4b3g5c3d2a4f7c2a3a2c1e1e2g6h5f8e8d8e7f2f3d1f1g4b1g2b5g8b6h6h7a5c7g7g1a6h4h3h8b7c8b8a8a7a1b2h2h1
1988,Championnat de France,Tastet Serge,Pelissier Laurent,47,24,51,f5d6c5f4e3c6d3f6g4b5g6g5h6f3e2h3h5c4a6b4b6c3c2b3a5a3c7d1a4d2e1f1c1g3g1b2a2c8d7e7a1e6b1b7f2h4h2g7h7a7a8b8d8f7h8g8f8e8g2h1
1988,Championnat de France,Cali Elie,Andriani Bintsa,36,24,30,f5d6c5f4e3c6d3f6g4c4g6h6e6c3f7g5h4f8e7h3h2g3f2f3e2d2c1e1c2f1d7g7b6h5h8h1g8b5b3e8h7g2d8a6b4a4a3d1a5c8a7b7a8c7a2b2a1b1g1b8
1988,Championnat de France,Brisson Claude,Dorsimont Guilain,14,24,25,f5d6c5f4e3c6d3f3e6f7e7c4c3g6g4d7b4h5h4g5f6h3e8g3h6f8g8h7f2a4b3f1g2e2d8c8b8c7a5a6b5b6b7h1d2h2e1a7g1a8g7d1c1h8c2b1b2a1a2a3
1988,Championnat de France,Lery Michele,Trombetta Serge,29,24,34,f5d6c5f4e3c6d3f3e6f7g5b4e7d2c2g3c4f2g4f8c1h4d7e8d8c3b3b5f1d1e1e2c7c8h5f6g6h3g7a3a6a4a5g2b6g1h1h2a2b8b7a8a7h8h7a1h6g8b1b2
1988,Championnat de France,Decoeyere Eric,Trombetta Serge,35,24,38,f5d6c5f4e3c6d3f3e6f7g5b4g3e2f6c3f2g6e7h5g4f1d1c4f8h3d2c1h4e1h6h7b5d7c8a5b3a3a6b6c7b7a4b8d8a7a8e8a2g7c2b2g1h1h8g8h2g2b1a1
1988,Championnat de France,Pelissier Laurent,Dorsimont Guilain,52,24,54,f5d6c5f4e3c6d3f3e6f7g4b5g3e2f6g5f2h4e7g6e1f8h6f1g1h3h7c4c3d2d8b4d7c7c8g7e8d1g8h1a5a6h8a4h5b6b8g2a3a2b3c2b2b1c1a1b7a8a7h2
1988,Championnat de France,Andriani Bintsa,Delbarre Jean-Claud,52,24,40,f5d6c5f4e3c6d3f3e6b5c4f2c3d2c2e2b4a3a4a5d7d8e1b3g5c1b6f6e7h6d1f1g6e8f8g8f7g4h5h4c7h7g2g3h3h1h8c8g7a7b1a1b8b2a6b7h2g1a2a8
1988,Championnat de France,Garnier Jacques,Pelissier Laurent,4,24,9,f5d6c5f4d3e3f6c6f3e6c7d7c8c4e7e8f7b5a5b6a6f8d8b8b4c3b3a3b7a4a2a8a7a1b2b1c1c2d2e1d1g8g7h8h7h6g6h5f1e2f2g1g3h2h4g2h1g5g4h3
1988,Championnat de France,Bracchi Andre,Decoeyere Eric,38,24,37,f5d6c4g5c6c5d7d3b4b5c3a4d2e6f4g4e3f3f6c2b3e1a6a3d1c1e2a5g6f1b6a7h5f2b2e7h4g3h3f7c7h6d8f8h7g2h1e8c8b8g1h2b1h8g8g7a8a1a2b7
1988,Championnat de France,Bracchi Andre,Andersson Rikhard,32,24,40,f5d6c4g5c6c5d7d3b4c3e3a4f4f6e6b5d2g3b6c7a6f2f3e2e1c1g4e8h5e7g6c2f1h4d1h6h3h2d8a5a3b3a2b2f7c8a1b1b7a8b8a7f8g7h8g2g8h7h1g1
1988,Championnat de France,Le Saout Alain,Andriani Bintsa,15,24,31,f5d6c4d3e6f4e3f3c3c5d2c6g4e7f6g3f7h5g5d7h4e2h6d1c8e8f1e1h3g1c1b1f2b3a3c2c7g6f8d8b6b5a6b4a5b7a8b8g7h8g8a7b2a4a2h7h2g2h1a1
1988,Championnat de France,Decoeyere Eric,Delbarre Jean-Claud,15,24,36,f5d6c4d3c5f4e3c3e6d2f3g4e2d7g6e1f2c2f6g3f7e7h3h5f8g5d1d8h4h2h6h7f1c7b4c1e8a4c8g1b6c6a5a3b3b5a2a7a6a1g7h8b1g8h1g2b8b7a8b2
1988,Championnat de France,Penloup Dominique,Decoeyere Eric,49,24,46,f5d6c3g5c6e3f3d3e6e7f4f6c4d7c7c5d2e2d8b6g6h6e8g4b4b5f7c8b3f8c2g3f1d1g7a5e1h8g8a2c1f2h7h5a4b2a1b1a3g1h1a6b7a7a8b8h3h4g2h2
1988,Championnat de France,Decoeyere Eric,Brisson Claude,34,24,27,f5d6c3d3c4f4f6g5e6c5d7e3c6f7g6b3h4b5a5c7b6h6g4d8f8h5c8h3e8h7f2e7d2c2b4d1e1f1e2c1a2a4g7f3b2a7a6h8a8g8a3b8b7b1a1g1g2h2h1g3
1988,Championnat de France,Piau Didier,Ralle Paul,13,24,33,f5d6c3d3c4f4f6g5f3e3e6g3d2c5g4h5h6b4e2f2h4e7h3d1c1f1c2b3e8g6f7g7h8h7c7c6d7c8b6d8a4a5a6a3b5e1g1f8b7g2b2a8b8g8h2h1a2b1a1a7
1988,Championnat de France,Piau Didier,Cali Elie,56,24,54,f5d6c3d3c4f4f6f3e6e7c6c5b5b6e3e2c7g4g5d2c2a5d7d8h3h6h5h4h7g6f7g8b8c8e8b3g3d1b4h2h1a4g2g7e1f1h8g1f2f8c1b2a1b1b7a2a3a6
