game_year,tournament,black_player,white_player,black_score,depth,theoretical_score,record
2002,Aarhus Open,Maartensson Mikael,Larsen Caspar Pagh,28,24,32,f5d6c3d3c4f4f6g5e6c5d7e3c6f7g6h5h6h7h4h3g4e7e8c8f8b3b4f3f2d2c2d8d1e2b8c1e1f1c7b1g3b2g2h1g1h2a1a5g7a2a3b6a7a4b5a6b7a8g8h8
2002,Aarhus Open,Vallund Henrik,Poulsen Mikael Neum,48,24,47,f5d6c3f4f6d3c5b4b5b3c4e6a4c6e7d7d8c7e2d2e3f3d1c2c1a3a5f1a2g5g6h6f7f8e8c8g7b2a1a6b1h7e1f2a7b6b7g1g4g2h5h3h8g8h2h1g3h4a8b8
2002,Aarhus Open,Lindholt Jonas,Schack Thomas,16,24,32,f5d6c4d3c3f4f6f3g4g5e3e2d2h3g3f2e1f1h5c5h6f7e7f8e6b4b3d1c1b1c2b5a4a5d8a3d7e8a6a7b2c8c6h2g1h1g2h4g6a1a2b6a8b7c7g7h7g8h8b8
2002,Aarhus Open,Lindholt Jonas,Aagaard-Hansen Jens,26,24,26,f5d6c4d3c3f4f6g5f3e3c5e6g4g6e7c7d7c6b5b4h5a5h6b3c8f8d8f7a4e8a6a3a2b6f2b8a7e2d1g3h4e1f1d2c1g7c2b2g2h1g8h8h7g1h2h3a1b1b7a8
2002,Aarhus Open,Badsted Palle,Graulund Lars,48,24,45,f5d6c4f4f6d3c5b5e3c6d7e6e7e8c8g5g6c3h5f7g4f8d8c7g8g3f3h4h3h7b8e2e1f2f1g1h1g7a5b4b6a6h8b7h6h2g2d2d1c2c1b3a2b2a1b1a4a3a7a8
2002,Aarhus Open,Larsen Caspar Pagh,Poulsen Mikael Neum,40,24,52,f5d6c5f4e3c6d3f3e6b4b5c4c3a6b3f2e2d1e1f1g4h5d2a3c2c1d7e8h4f7h6e7b6g3c7h3f6g5h2c8a4a5b2a1b1g2a2g6g7h7h8g8f8d8g1h1b7a8b8a7
2002,Aarhus Open,Poulsen Mikael Neum,Lindholt Jonas,50,24,38,f5d6c5f4e3c6d3f6g4g3e6f3g5e7f2e2d1b5d2h5h6h3g6h4f7c4c3c1b4f8h2e1f1a3a4a5b3g1d8e8g8d7c2a2c8b1b2g7h7g2b6c7a6b7a1h1a8b8a7h8
2002,Aarhus Open,Poulsen Mikael Neum,Graulund Lars,51,24,39,f5d6c5f4e3c6e6f3d3b5c4b4c3g6b3d7a4f2e2f6g3e1g4g5a5h5h4h3d2b6h6h7d8a6c2a3f1c1d1g1a2e8f8e7b2g2f7a1b1g8h1g7h2c8h8b8c7b7a8a7
2002,Aarhus Open,Schack Thomas,Vallund Torben,44,24,26,f5f6e6f4e3c5c4d3d2f2e2c3g3f3c2f1g4e1b4h3c1d1d6b6c6g6g5h6f7a4b3a3g1b5a6a5a2f8h5h4g8e8d8e7g2b2d7b7a8c7a7h1h2b1a1b8c8g7h7h8
2002,Aarhus Open,Aagaard-Hansen Jens,Badsted Palle,27,24,37,f5f6e6f4e3c5c4e7c6d3f3d6g4e2g5g6d7d8c7f7c8b4b5a6h6g3f8e8b6a5c3d2a3b3c2d1a2b7a8b8f2h3f1h4h5h7g2g7e1h1h2c1b2a4a7g1h8g8b1a1
2002,Aarhus Open,Poulsen Mikael Neum,Badsted Palle,15,24,20,f5f6e6f4e3c5g5d3d6e2g4g6f7d7c6e7e8c8c4h4f8h3d8g8c2g3f3f2e1c7h5h6f1b6b7b5a6a4a7a5a3b3b4c3d2b2g7b1d1c1g2h7a1b8a8a2h8h1g1h2
2002,Aarhus Open,Maartensson Mikael,Badsted Palle,33,24,35,f5f6e6f4g5g6g4e7f3h5d6e3g3h4e2d3f7d2h3e1h6f2c4f8c3c2d1c1f1c7c6b6d7e8c8g1b8g7h8h7g2b5b4c5b3a3b2a2a4a5a7h1h2a1b1a6g8a8b7d8
2002,Aarhus Open,Vallund Torben,Badsted Palle,33,24,38,f5f6e6f4g5g6g4e7f7c5h5f8d8h4h3d7c8c7d6h7c6b6b5c4g3a6a4b4f3e8g8e3d2e2d1e1f1c1b1f2a3b7b3c3h6h2d3c2a5a7b2b8a8a1g2a2g1g7h8h1
2002,Australian National,Vinar Matt,Ortiz George,42,24,35,f5d6c3d3c4f4e6f6e3c5c6b6c7b5e7f3d7b4b3f2e2f1d2c1d1f7e1c2a3a5a7a6a4e8f8g8g6d8g5g3g2g4c8b8h3h4h5b2a1a2b1a8g1h6h7h2h1g7h8b7
2002,Australian National,Ortiz George,Ramos Aleister,39,24,44,f5d6c3d3c4b5e3c2c6e6c5b4e7d2b6c7d7d8a4a3a6b3e2f4f2f3e8g5c1e1d1c8f1f8a5a7g3g2g4h2h4g1h1h3h5f6g6f7g7b2a1b7a8a2b8h8g8h7h6b1
2002,Australian National,Ortiz George,Cairns Phil,29,24,33,f5d6c5f4e3d3e6g6c6f6f3e7g5c4f7d7b4b6e8b3d2a3d8h5g4c3a6f8g8c2h4c8b8c7b5h3a4e1e2h6f2d1f1g3c1b7a2b1b2g1g2h1h2g7h8h7a8a7a5a1
2002,Australian National,Vinar Matt,Ortiz George,31,24,2,f5d6c5f4e3c6f3c3d3c4b4b3d2a4a3a2f6c2b6d1c1b1a5a6e2b5e6e1d7f1b7f2b2d8c7a1c8b8a8e7f7e8f8a7g8h8g7g5h5h7g6h6g3g4h4g2h2h3h1
2002,Cambridge Christmas,Brightwell Graham,Barrass Iain,32,24,31,f5d6c3d3c4f4e6f6e3c5c6b6c7b5e7d7b4f7e8f3d8f2a5d2e1c2b3c1g6h6g5h5g4g3e2f8g8a6a7a3d1f1g7c8b8a4a2h8h4a8b7a1g2h1g1b2b1h2h3h7
2002,Campionati Italiani,Sperandio Roberto,Marconi Francesco,22,24,28,f5f6e6f4e3c5c4e7c6e2f3f2g6g5d6d7f7c7f8d8g3h6g4e8d3h3d1g8b8e1d2c1h4h5g2c2g1b3c3h1f1h2a3b2a2b4g7h7b6a6a5b5a4a1b1a7b7a8h8c8
2002,Campionati Italiani,Marconi Francesco,Sperandio Roberto,26,24,34,f5f6e6f4e3c5g5f3g4g6g3d6f7h5h4h3e7e2h7h2f2d7c3c4d3e1c8f8d8g2f1d1d2g1c7c1c2b4e8b8b5c6b3a6h1h6g7a5a4a3b6a7b1g8b2h8b7a8a1a2
2002,Campionati Italiani,Marconi Francesco,Sperandio Roberto,31,24,34,f5f6e6f4e3c5c6d3f3e7c3d6g4d2c4e2g5g6f2b6f7b5b4c2b3a3a4a5h5g3d8f1c7d7c8h4e1d1c1b1b2e8f8a1a2b7h3h7g2h1h6g1h2g8h8g7a7a8a6b8
2002,Campionati Italiani,Marconi Francesco,Sperandio Roberto,27,24,28,f5f6e6f4g5e7e3g6d6c4c5f3g4h3h4e2d7h5d2g3c3d3e8c1f2f1g2b3f7b4h2b6b5a6a4h1g1c7d1e1c6a5b2c2b8f8g8d8c8b7a8a7h7h6g7h8a2a3b1a1
2002,Campionati Italiani,Sperandio Roberto,Romano Benedetto,21,24,31,f5f6e6f4e3c5c4d3c3f2f3e2g5d2c2b3g4g3c6h6e1f1c1e7d1g6h3h4g1d6d7b5b6b4h5h2e8f7f8a6b7c7a4a2a7a8c8b8d8g8g7a5a3b2g2h1a1b1h8h7
2002,Campionati Italiani,Sperandio Roberto,Menozzi Giuseppe,33,24,34,f5d6c3d3c4f4f6f3e6e7d7c5c6g6f8c7c8b6b5e3b4a5a4a3a6d2g5h6h4f7b3a7g8b7h5h3g7c2g4h8h7g3a8e8d8b8a2b2a1b1e1e2c1d1f1f2g1h1h2g2
2002,Campionati Italiani,Sperandio Roberto,Menozzi Giuseppe,51,24,38,f5d6c3d3c4f4f6g5e6f7c6c5g3e3d2d7e7b5f3b4c8c2g6d1h4d8g4e8c7b8b6a5a3b3a7f2e2f1e1a6a4h3h5h6g8g2h1g1h2f8a8h7g7h8b7a2b2c1b1a1
2002,Campionati Italiani,Menozzi Giuseppe,Sperandio Roberto,21,24,29,f5f6e6f4g5e7e3g6d6c4c5f3g4h3h4e2d7h5d2d3c3g3e8c1f2f1g2b3f7b4d1b6b5c6h6c8d8c7a6e1h2c2b8a5a4a3a2h1g1b2a1b1h7g7h8g8f8a8b7a7
2002,Campionati Italiani,Menozzi Giuseppe,Sperandio Roberto,39,24,28,f5f6e6f4g5e7e3g6d6c4c5f3g4h3h4e2d7h5d2d3c3g3e8b4b3b5c6f7a6a5a3a4b6c8d8f8f1c2c1b2b1a1a2e1d1g1f2b7c7b8g2h2h1a7a8g8g7h8h7h6
2002,Campionati Italiani,Sperandio Roberto,Stanzione Pierluigi,38,24,41,f5d6c3d3c4f4f6f3e6e7d7g6g5f7e2c5e3d2f2c8e8b5g4h5h4h6h7c2f8e1b6b4d8f1g3h3h2g8c7c6a3b3a4a5c1a2d1g2a6a7b7a8b8b2a1b1h8g7g1h1
2002,Campionati Italiani,Sperandio Roberto,Fasce Paolo,34,24,38,f5d6c3g5c6c5c4b6g6b5f6e7f7b3b4c2d2a3c1e3f4d3a4a5e6e1d1b1h6h4h5f8h3g4g3f3d8g7e8c8f2g8h8d7b8g2e2a2c7h7f1h1g1h2a1b2b7a6a7a8
2002,Campionati Italiani,Vecchi Elisabetta,Sperandio Roberto,13,24,14,f5f6e6f4d3e7f3e3g4g5f2e2d1h4g6g3f7f1h3h2d8e1g1d2c2h7h6h5d6f8e8c8g7c3b4c4b3h8g8c5c7d7b5c6b7a7b6a6a5a4a3a2b2a1b1c1g2h1b8a8
2002,Campionati Italiani,Fasce Paolo,Sperandio Roberto,33,24,25,f5f6e6f4g5e7e3g6d6c4f7h5d7g4h4h3h6h7c3f8b4d3c5f3g2c6f2e2e1d2b5e8d8c8c7b8c1g3g7b6a6b3c2a3a5a4a2b7a8a7g8h1h2g1h8f1d1b1b2a1
2002,Campionati Italiani,Romano Benedetto,Marconi Francesco,22,24,27,f5f6e6f4g6c5g4g5f3e3h5f2d3c3c6d6b5f7g3c4d2e2e7d7e1d1c1f1g1c2b1b4b6c7f8a4e8h4h3h6b8c8d8h2a6a5a3g2b3a2a1b2g7h7h8g8b7a7a8
2002,Campionati Italiani,Romano Benedetto,Marconi Francesco,33,24,25,f5f6e6f4g6c5g4g5f3e3h5f2d3h4h3h6h7g3e2g2c4f7e7d1f8d2c1c6d6c7d7c8d8b3b4e8b8c3b6b5a4b1c2a5a6a3e1f1a2b7h1h2g1h8a1b2a8a7g8g7
2002,Campionati Italiani,Marconi Francesco,Menozzi Giuseppe,37,24,43,f5d6c3d3c4f4f6g5e6f7d7c5g3e3c6b4d2e2f3b5g4e7b6h4c7g6e8f8h3a6h6h2b3f2e1c1d1f1c2c8d8b1a3a4b2a1a2h5h1g7g1g2g8h8h7b8a8a7a5b7
2002,Campionati Italiani,Marconi Francesco,Stanzione Pierluigi,35,24,28,f5d6c3d3c4f4f6f3e6e7d7g6g5f7e2h6e3d2e1c5e8f8c6c2f2c1g3g4h4h3h5d8c8b8d1b6b5b4c7g8a3b2a4g1b3f1a1a5g7h2h1b1g2a2h7h8a6b7a7a8
2002,Campionati Italiani,Barnaba Donato,Marconi Francesco,23,24,28,f5f6e6f4e3c5c4e7c6e2f3f2g6g5h5g4h4d3d7d6c7d8d2g3h3b3f8e8f1c1c8h6e1f7b4c3h7g7d1g1h8g8c2b1a3b5b6a7b7a4a5a8b8a6g2a2b2a1h2h1
2002,Campionati Italiani,Tucci Alessandro,Marconi Francesco,22,24,29,f5f6e6f4e3c5c6d6e7d7c3b5g3e2d8f3f7c4g6c8b4c7b3d3a5a6g5b6c2g4d2f2h4a4a3a2d1f1b8b1c1e1b7e8f8g7g2h7h5h2h6h8g8h3h1g1a1b2a7a8
2002,Campionati Italiani,Marconi Francesco,Ferrando Marco,43,24,37,f5d6c3g5f6d3f4e3g3e6d7g4h4f7e7c8f8h6c6e8d8g8h3g6e2d2c5c4f3c2b5f2h5g7b3a3e1a6b4c1d1f1h8h7a4a5b8c7b2g2a2a1b1h2b6b7h1a7g1a8
2002,Campionati Italiani,Romano Benedetto,Menozzi Giuseppe,44,24,28,f5d6c3d3c4f4f6f3e6e7d7c5c6g6g5f7e8h6e2b5b6c8c7a6e3f8g8b8a4b7g3a5g4d8a8a7h4h3h5g7h8h7b4e1f1g1f2c2c1b3d2d1h1b2a1b1h2g2a2a3
2002,Campionati Italiani,Menozzi Giuseppe,Romano Benedetto,13,24,19,f5f6e6f4g5e7e3f3d3c3f7d7d8f8d6c7d2c5e8c8g4e2g3g6f1h5b3h4h6h7g7c4b4a4c6b6a7a6a3a8a5b5b7a2b2a1c2b8h3h2g2c1d1e1b1h1g1f2g8
2002,Campionati Italiani,Menozzi Giuseppe,Romano Benedetto,44,24,34,f5f6e6f4g5e7e3g3d3g4g6h5d6f7e8c6d7c5h3c4f3h4h6g7b5b3h8h7g8c2d2f2e2c3f1d1f8a6a4e1b4a5a7b6c7g2c1b7a3b1a1a2b2a8g1h1h2d8c8b8
2002,Campionati Italiani,Ferrando Marco,Romano Benedetto,40,24,49,f5f6e6f4d3d6f3e3g5c5e2f2g4g3d2c3f1c1c4e1h3h5h4h2d1g1b4a4b3c6e7e8h6h7g6a3b5a5d7f7a6c2a2b6a7b7b2c8d8c7f8g8b1a1a8b8h8g7h1g2
2002,Campionati Italiani,Romano Benedetto,Barnaba Donato,35,24,27,f5f6e6f4g6c5g4g5f3e3h5f2d3d2c6d6b5b4c4e7c2c3d1b3e2h3g3f1d7a6e1f7g1b1d8h7h6h4e8c7a5a4a2c8b8h2g2g8b6a3a7g7f8a8h8a1h1b7c1b2
2002,Campionati Italiani,Ferrando Marco,Menozzi Giuseppe,22,24,29,f5d6c3d3c4f4c5b3c2e3d2c6g3e2b4b5f3f2a3d1f1c1a4g4h3a5a6b6e7d7a7e6f7f8d8e8c8b8c7g7h7h5g5b2g2h4e1g8a1h6f6h8g6a2b1a8b7h1h2g1
2002,Campionati Italiani,Menozzi Giuseppe,Stanzione Pierluigi,51,24,47,f5d6c5f4e3c6e6f6g3c4g5c3f7f3d3d2e7g4h3h4h5e2f2d7d1e1f1e8c2b1b5b4g6h7c8b6c7g8d8b8h6h2f8g1h1g2h8c1a8g7b7b2a2a1b3a3a5a7a6a4
2002,Campionati Italiani,Menozzi Giuseppe,Fasce Paolo,42,24,43,f5d6c5f4e3c6e6f7e7f6d7d8c7c8f8b8g4g3g6h4g8g5h5h6h3h2f3b6g7b4b5a4a6b7c4a5e8h8h7a7h1b3g2c3c2c1d3d2a8f2f1g1e2e1d1b1b2a1a2a3
2002,Campionati Italiani,Menozzi Giuseppe,Tucci Alessandro,54,24,43,f5f6e6f4g5d6e7g4f3h5h6h7e3f7g6d3f8f2f1e2h3g7d7g8e1g1h1d2g2h2g3e8d8c6c8c7c4c2c3b4b3d1h4c5a4b5a5b8b6a6h8a3a8b7a7a2b2a1b1c1
2002,Campionati Italiani,Fasce Paolo,Stanzione Pierluigi,14,24,20,f5d6c3d3c4f4c5b3c2e6b4f6c6b6d7c7b5a5a6a3e7f8e8d8c8a4g8f7a2e3g3f3e2h3g5g6f2h4h6g4b7e1h5d2b2a8g7b8a7h7g1f1d1h8h2a1b1c1g2h1
2002,Campionati Italiani,Barnaba Donato,Fasce Paolo,45,24,33,f5d6c3d3c4f4c5b3c2e6c6b4b5d2e3a6c1b6f3f6f7e1e2f1f2g5d7c7g4g6h6f8e7h5h4c8d8e8b7g1a3a4a5a2h7h3h2g3b8a8a7g7a1b1b2d1h1g2g8h8
2002,Campionati Italiani,Barnaba Donato,Vecchi Elisabetta,35,24,36,f5d6c3d3c4f4c5b3c2e6c6b4b5d2e3a6c1d7c7b6f3f6a4e2f1g3g4f2g5h4h6d8a5h5a7a2f7e7h3e1d1g6f8e8c8b1a1a3h7a8g8b8b7h8g7h2g1g2h1b2
2002,Campionati Italiani,Vecchi Elisabetta,Fasce Paolo,32,24,32,f5d6c3d3c4f4c5b3d2c6b5e3b4c2b6f3e2e1g5d1f1g1f2a4d7a7c7c8a6a5b1e6d8e8a2e7f6g2f7g3g4h6h5h4g6f8h2h3b7g7h8a8h7g8b8a3h1c1b2a1
2002,Campionati Italiani,Ferrando Marco,Fasce Paolo,33,24,32,f5d6c3d3c5f4f3e3c4g6f6e6e7c7d7g4g5b4h3h4g3h6b3d2c2b5e2e8f8c6h5d8h7g8a4f2f1g2b8g7h8c8f7g1e1a8a6a5b7a7b6d1c1b1h1h2a1b2a2a3
2002,Campionati Italiani,Fasce Paolo,Tucci Alessandro,51,24,33,f5d6c3g5c6c5f6f4e6f3e3c4d3d7e7b5g4g3d8c7h6d2h4e2c2b3b6c8a5h5h3c1b4a6a4a3b2g6f7f8b8a1e8a8a7a2b7h7h8h2g2h1g1f1d1g8g7f2e1b1
2002,Campionati Italiani,Vecchi Elisabetta,Ferrando Marco,27,24,33,f5d6c3g5e6f6c6f4e7c5d7c4e3d3b3b4a5a4b6b5f3f7a3d2e2c2g6f1g3h5h4d8c8a6e8f8a7b8c7h3h6g4h2b2g7h8g8h7a2h1a1g2d1e1c1b7f2g1a8b1
2002,Campionati Italiani,Stanzione Pierluigi,Vecchi Elisabetta,33,24,39,f5d6c5f4e3c6d3f6e6d7g4c4b4b3b6c3b5d2g5f2c7a5a3g6c2d1e2f3f7e7e8f8d8h4h6h5h3g3h7a6a2a7b2c8g7a4a8a1h2h8g8h1b8b7b1c1g1g2e1f1
2002,Campionati Italiani,Tucci Alessandro,Vecchi Elisabetta,35,24,32,f5d6c6f4e6c5b4f7f6b5a4d7e7b6c4c7f8e8a7g4g5h6h5h4g6c3h3h2g3h7f3e2e3d2f2d3d8c8b8e1b3a5a6a2d1c1b7a8a3g8f1g2b1c2g1g7h8b2a1h1
2002,Campionati Italiani,Ferrando Marco,Barnaba Donato,35,24,32,f5f6e6f4d3d6f3e3g5c5e2c4c3d2c2f2f7g4g6h5h6g3f1c1e7d7h3h7h4h2c8e8b4d8b5e1d1g1c6b3f8c7a3a6a5g7b8b6b2a1b1b7a7a4a8a2h1g2h8g8
2002,Campionati Italiani,Tucci Alessandro,Barnaba Donato,24,24,25,f5f6e6f4e3c5c6d3f3e7e8d7g4d6b4e2d8b5a4c7b6a3b3g5g3h4c4a5d2c1f2f1f7a6h6h3g6c2b2c8b8c3g7h5d1e1b1h8h7f8g8a8g1g2h1h2b7a7a2a1
2002,Campionati Italiani,Stanzione Pierluigi,Barnaba Donato,14,24,21,f5f6e6f4g6c5g4g5f3e3h5f2d3d2c6d6b5b4c4e7f7f8c2c3d7b3g3c8f1c7c1a6a4e2a5b6a7d1b7b1e1g1d8a8b2h4h2h3g2h1b8h6g8h8h7g7e8a1a2a3
2002,Championnat Clubs France,Herve Jacqueline,Kashiwabara Takuji,21,24,31,f5f4e3d2e2f2g4h4f3g3d3c3h3h2e1f1g1g6e6h5c4g5h7c2d1b4c5f6b5e7a3d6c1b2b3a4a5c6e8d8c8d7f8c7b6a7a1a2a6b8a8b7h6h8g2b1h1g7f7g8
2002,Championnat Clubs France,Kashiwabara Takuji,Saint Jours Emmanue,38,24,37,f5d6c3d3c2f3e3f4e6g5c5c4f6c6g6f2e2f1b4d2d1b5b3a4e1c1b2e7f7a1b1a2e8g8d7h6h4c8c7b8b7a8g3h5g4h3g7h8d8f8h2g2h7h1a5b6g1a6a7a3
2002,Championnat Clubs France,van Nuvel Jean-Mich,Lang Frederic,30,24,36,f5d6c3d3c4f3f4g5e3e2d2g4e1c2g3c1f2d1f1g1h4h5h6g6c6b6e6h2f7f6d7b5c5c7e7b3a5a4a6c8h3h7e8d8f8b4b8a7a2g7a3a1b7g2h1g8h8b1b2a8
2002,Championnat Clubs France,Basso Jean-Luc,Torri Marie-Christi,60,24,64,f5d6c3d3c4f4e3d2e6g6e2c2c5e1c6b3f3f6f2g4d1g3f1c1b1e7b4b5g1d7a3b2d8e8a1c8a2c7a4b6a5a6g5h4h3g2f7h2f8g8h1g7h5h8h7h6b8b7a7a8
2002,Championnat Clubs France,Dauba Cedric,Herve Jacqueline,47,24,34,f5d6c3d3c4f4c5b3c2e3d2e1d1c1g4g5g3f6f2e2f3e6f1g1b4a3b6c6b5a4a6g6h5h6e7d8e8c7d7f8c8b8h7f7g7h8g8a5a8b7a7h4a2g2h1h2h3b2b1a1
2002,Championnat Clubs France,Dauba Cedric,van Nuvel Jean-Mich,40,24,27,f5d6c3d3c4f4c5b3c2b4e3e6b6c6b5g4g3d2c1e1d7f6h4c7e7f2d1e2f1f3a5a3g5a4a6d8e8f8b8c8g8f7g6h5h3h2g1b2a1b1a2b7a8a7h6h7g7h1g2
2002,Championnat Clubs France,Butin Pierre,van Nuvel Jean-Mich,35,24,31,f5d6c3d3c4f4c5b3c2b4e3e6c6g4f6b6g6g5f3d7e7b5c8e8h3f8a3c1c7d8g8f7a4a5a6h5b8g7h4f2f1a7a8b7h8d2e2e1h7h6g3h2g2h1g1b2b1a1a2d1
2002,Championnat Clubs France,van Nuvel Jean-Mich,Lazard Emmanuel,28,24,32,f5d6c3d3c4f4c5b3c2b4e3e6c6f6d7b5e7d2a5f7f2f3a3a4e1a6a7b2b6e8e2b1g5g4g6h6h3h4d8c8c7b8g8c1d1f1g3h2g2h1g1h5h7h8f8g7a8b7a2a1
2002,Championnat Clubs France,Butin Pierre,Jacquet Francois,30,24,44,f5d6c3d3c4f4c5b3c2e6c6b4b5d2e3a6c1b6f3f6f7e2d1f1e7g5g6e8g3h6d7g4h4h5h3h2c7f8g8h8a3e1g1b8c8d8h7g7h1b7g2f2a8a7a5a4a2a1b1b2
2002,Championnat Clubs France,Butin Pierre,Lazard Emmanuel,40,24,36,f5d6c3d3c4f4c5b3c2e6c6b4b5d2e3a6c1b6f3f6f7g5d7c7g4g6h6h5h4e2d1f1e7e1g1f2c8b2g2d8b1h1a1g3a2a3e8g8f8b8h7b7a8a7h8g7a5a4h2h3
2002,Championnat Clubs France,Jacquet Francois,Basso Jean-Luc,51,24,50,f5d6c3d3c4f4c5b3c2e6c6b4b5d2e3a6c1b6f3f6f7g5d7e7g4d8e8f8h6e2g6e1d1b1f2h3h4g3g1g2h1h2f1h5a1g7h8h7g8a3a4a5a2b2a7c8c7b8b7a8
2002,Championnat Clubs France,Dauba Cedric,Lazard Emmanuel,20,24,24,f5d6c3d3c4f4c5b3c2e6c6b4b5d2e3a6c1b6a4a5a3f2e2g4g6f3f7d7g5f6e7c7h3h4h5d1d8g3f1e1a7h6c8h2g2b7g7h1g1h8h7b2b1g8f8a1a8e8a2b8
2002,Championnat Clubs France,Butin Pierre,Poirier Serge,33,24,30,f5d6c3d3c4f4c5b3c2e6c6b4b5d2e3a6c1d7e7g6b6f3e2c7c8f7f6f8d8f2g5f1e1g3g4h5h3h4h6g2h1h2e8b8a5g8g1d1g7h8h7a3a4b7a8a7b1a1a2b2
2002,Championnat Clubs France,Michel Stephane,Lang Frederic,57,24,34,f5d6c3d3c4f4c5b4b3b5c6e6e7d2d7b6c2e3f6e2d1c7a3a4c8g5g6f7h5f8d8g4f1c1e8b8h3g8a5e1b1a6a7h4b7h6h7b2a2g7h8a8a1g3f3f2h2h1g2
2002,Championnat Clubs France,Basso Jean-Luc,Delaunay Arnaud,31,24,32,f5d6c3d3c4f4e6f6e3c5g4h3b6b5a6g3c6b3b4a5a3a7a4a2g5h4h6g6h7d7e7d8f7c2f8c7f3f2f1d2c8e8b2e2e1d1c1g7h8g8h5a1b1g2h2g1b7a8b8h1
2002,Championnat Clubs France,Saint Jours Emmanue,Poirier Serge,0,24,0,f5d6c3d3c4f4e6f6e3c5d7c6e7f3g6g5g3f7b4b5a6f8h6c8c7b6a5b8d8e8b7d2e1c2e2a8b3a7d1a4g8h8g4h3h4g7h2h7h5h1g2f2f1g1a3c1b2a2
2002,Championnat Clubs France,Abe Hiroyuki,Jacquet Francois,35,24,37,f5d6c3d3c4f4f6f3e3b4b5e6c5c6g4a5e7g5d7c7b6f8a6c8e8g6d8h3g3a7a3f2f7h4h6b7h5h7e2a4b3g7h8g8h2d1g2d2e1f1c1b1c2a2a8b8a1g1h1b2
