game_year,tournament,black_player,white_player,black_score,depth,theoretical_score,record
1998,British Nationals,Haigh David,de Grey Aubrey,13,24,20,f5d6c5f4e3c6e6d3c4f3g4g3f6e7f7h4d2d7b6c7f8e8c8g8g6g5h5c1f2e2f1d1h3c3b3c2e1g1b2b1d8b8b7a8a7a6b5a4a2g2a5a1b4a3g7h8h7h6h2h1
1998,British Nationals,Haigh David,Barrass Iain,13,24,7,f5d6c5f4e3c6e6g5c4f6g4f3e2f2c7c3c2d3d7e7d2g3f8g6f7d1e1f1h6h5h3h4g1h1h2g2g7h8h7c1b1b2a2a1a3a4b3b4b5b6b7a8a5g8a7b8d8c8e8a6
1998,British Nationals,Edmead Garry,Brightwell Graham,13,24,25,f5d6c5f4e3c6e6f7d7c7f6b4b5e7d8c4g5g4d3h6g8g6h3h4a3e2f1c2d2e1d1c3f2a6a4b6b3a5a7c8b8f3h5h2g7g3e8h8h7f8h1b7g2a8a2c1b2a1b1g1
1998,British Nationals,Forsyth Iain,Plowman Guy,13,24,25,f5d6c5f4e3f6f3e2f2c3e1c6c7b4c4b5a6b3d3c2a4d2b6a5a3d7e8c8e7e6d8f8g3g4b1b8h4g5b7c1d1f7g6f1g2a1g7g1b2a2h5h3h1h7h2g8h8h6a7a8
1998,British Nationals,Collay Frederic,Leader Imre,13,24,25,f5f6e6f4g6c5g4g5e3f3f2g3h6d6d3h5c4e2b6c2e1d2c6b5h2h3h4c7a5e7b4b3e8d7b8f7c3f1c1a4a6a3f8d1d8c8b7a7g2b1g1h1a2a8b2a1g7g8h7h8
1998,British Nationals,Collay Frederic,Haugland Jan Kristi,14,24,15,f5d6c5f4e3c6d3f6d7b5e6c7b6e7e8c8g6g4g5a5h3h5h6h7a7a6a4d8g7h8f7g8f8c4b7c3b2f3b4h4g2c2e2b3a3h2b8a8d2g3a2h1f2f1e1a1b1d1c1g1
1998,British Nationals,Haigh David,Collay Frederic,14,24,20,f5d6c5f4e3c6e6f7f3c4b4d3e2c3d2f6b6b5a5a3f8a4a2c2c7e7e8e1a6g4g3f1g5f2d7h3b3h4c1b7g2g1a8a7a1b8c8h1h2d1b1b2h5g6h7h6g7h8g8d8
1998,British Nationals,Turner Ian,Plowman Guy,15,24,24,f5d6c3d3c4f4f6f3e6e7f7c5e3b4g5g3b3h6g4h5f2e2f1d1e1c6e8d7h3g6h4g1d2h2c8c1c2b5c7b6a3b1a4a6b7a7g7a8b8a5b2d8g2h1f8h8g8h7a2a1
1998,British Nationals,Atkinson Mark,de Grey Aubrey,16,24,39,f5d6c3d3c4b3c5b4b6c6c7a6b5a4d2e7d7d8f8e6a3c8f7e3a5c2e8a2e2d1e1f1f2g3b8f4f3g4c1g6g5f6h5h7b7a7g2b1g7g1b2h8h6h4h2g8h3h1a8a1
1998,British Nationals,Barrass Iain,de Grey Aubrey,16,24,32,f5d6c4d3c3b3c5b4b6c6c7c8b5a4a5a6d2e7d7e8f8f7f6e1a2a3a7e6c2c1d1g6b7g5h5f4e3a8b2g3g4h3h4a1b1h6h7h8g8g7g2f1d8b8g1h2f3h1f2e2
1998,British Nationals,Haigh David,Collay Sophie,16,24,20,f5d6c5f4e3c6e6f7f3c4b4c3d2d3c2f6f8e2f2e1d1f1g1b3a4b1b5b6c7a3a5d7e8d8e7a6c8a7a2a1b2c1b7g4g3h1g5h6g6h2g2h3h4h5h7g7h8g8b8a8
1998,British Nationals,de Grey Aubrey,Edmead Garry,17,24,18,f5d6c3d3c4f4e6b3c2e3d2b4c5c6d7b6g3g4c7g6h3f7f6b5a6a5f2f3e2g5h6e7a3d1c1b1a4d8c8e1f1g1g8b8e8b7a8f8g2h8g7h7h5b2a2a1a7h1h2h4
1998,British Nationals,de Grey Aubrey,Brightwell Graham,17,24,24,f5d6c3d3c4f4e6f6c7e3d2c5c6d7e8b5a6a5a4b6f3e2g3e7g5g6d8b4a3f2h6c1a7f7g4c2f1f8g8b3a2e1d1g1b2g2g7h3h2h1b8b7h4h5h8h7c8a1b1a8
1998,British Nationals,Barrass Iain,Haugland Jan Kristi,17,24,23,f5d6c4d3c3f4e6f6e3c5c6b5d7c7e7f3b4d2b6e8e2e1f2f1f8c8f7d8b8c2g6g5h4h6b1b3d1g4a3h7g3g7h3h5g2a4h8g8g1a8a5a7a6a2b2a1c1h1h2b7
1998,British Nationals,Forsyth Iain,Wormley Mark,17,24,26,f5d6c5f4e3c4e6c6f3f7c3d3b4b5d2a3b6a6c7d7d8e7b3a2f6c8a4a5b8e8g8a8a7b7a1g5f8h8g4h3g6h6h5h4c2g3g2h2g7h1f2h7g1f1e2e1d1c1b1b2
1998,British Nationals,Haugland Jan Kristi,Leader Imre,19,24,21,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3d3e8h5g3f8g8h6c7f7d7b3f1b4c2c3b6b5e1d2a6a5a3h4a4d1c1c8h7d8b8b2a2a1g2a7b1h2b7g1h1g7a8h8
1998,British Nationals,Turner Ian,Edmead Garry,20,24,21,f5d6c4d3e6f4e3f3g4e7f2c5d2c3c2c1b3g6f6d1b4b5f7e2c7g1a6e8c6d7f8g3d8h5h6g5h4h3h2b6e1f1b2b8c8g8b7a8g7a7a5h8h7h1g2a1a2b1a3a4
1998,British Nationals,Forsyth Iain,Atkinson Mark,21,24,20,f5d6c3d3c4f4c5b3c2e6b4d2c6e3f7e7f8f6g6g5d1d7e2e8f3f2c8d8f1b6b5g4c7g3a4a5h5h6h7h4h3a3a7c1g7e1b1h8g8h2a2a6b7a1b2g1g2a8b8h1
1998,British Nationals,Atkinson Mark,Leader Imre,22,24,18,f5f6e6f4d3e7g4f3f7d6g5e3e2g6f2h5e8d7g3d8c6f8h7h3h6h8h4c8g8g7c7b6b7b5a6c5b4a4a5a3c3a8b8c4b3a7h2g1g2h1d2a2b2b1a1c1d1c2e1f1
1998,British Nationals,de Grey Aubrey,Collay Sophie,24,24,33,f5d6c3d3c4f4e6f6c7c5c6d7e8b4c2b6b5e3a4a3b3a5e7f8f7c1a6d2a2d8c8b8e1e2f1f2g3b7g5g4g6f3h4h3h2g8a8a7h8a1b1b2g2h1g1d1h7h6h5g7
1998,British Nationals,Barrass Iain,Plowman Guy,24,24,32,f5d6c4f4e6f6g4c5e7d7b5f3g6e3g5c6f7d3c3e8c2b6d2e2g3d1c1f2e1g1c8c7a6a4f8b4b8b3d8h3a2a3a5h4h5g7f1b1h2g8h8g2h7h6b2h1a1a7b7a8
1998,British Nationals,Collay Sophie,Brightwell Graham,26,24,34,f5d6c6f4e6g5e3f6d3c5g3f3g4d7b5b6c7d8f7g6e7h5h3c4h4h2f2e2e1d1e8f8c8c3b4d2f1c2g2h6b3b8h7h8g8g7a8a4a7b7a6a5a3b2b1a1c1g1h1a2
1998,British Nationals,Leader Imre,Brightwell Graham,27,24,32,f5d6c4d3e6f4e3f3g4g3f2c5d2c3c2e2d1c1b4b3f6e7b6c6b5a5f7h4c7f1b1g6d7e8f8g8a4e1g1a6g5h6a7a2b2d8g7c8h3h5h7g2b7a3a1h8h2h1b8a8
1998,British Nationals,Plowman Guy,de Grey Aubrey,28,24,32,f5d6c3d3c4b3c6b6b4c5b5a5a3a6a2e3c2c1d2d1e7f4g4f3e6d7c8d8e8f8g8g3f6h4e2g5g6e1h5f7f1h7c7b7b1f2a7a8h6a4h8a1b8g7g1h1g2b2h3h2
1998,British Nationals,Wormley Mark,Barrass Iain,28,24,36,f5d6c5f4e3c6e6f7d7f6e7e8c8b5b4c3c4f3c7a5a3e2a6a7c2b6d3f8f1d8g8d1g5h5g4g3e1g1f2d2a4a2b3c1b2g7h8g6b8a1b1g2h1h7h3h2h6h4b7a8
1998,British Nationals,Edmead Garry,Collay Frederic,29,24,42,f5f6e6f4g6c6g5d6c5f7e7e8c3b5d3g4f3f2g3d7e2h3f8h4h6d1c4c2b3e3d2a3c1b1g7h5g8b2e1f1a1a2g1g2a4b4h1h2c8d8
1998,British Nationals,Collay Frederic,Wormley Mark,30,24,27,f5d6c5f4d3c4c3c6e3g5f6e6d7c7f7b5b6b4g4g6f3e7d8f8e8e2h4d2h6c8c2c1a6b3e1a4d1f1f2g1a5a3a2g3h3g2b2h5g8h8h1h2b1a1g7h7b7b8a7a8
1998,British Nationals,Leader Imre,Turner Ian,30,24,36,f5f6e6f4e3d6g4d3c3d2c4f3f2e2g3c2f1e1c1c5b6h5d1h3h4b4a5h2g5g2h6a3g6a7b5b3c6c7a4a6d7a2c8b2a1b1a8e7e8f7h1g1f8h7h8d8b8b7g7g8
1998,British Nationals,Leader Imre,Edmead Garry,31,24,38,f5d6c5f4e3c6d3f6e6d7g4g3g6g5h5f3f7f8h4h3h2e2d2h7f1e1f2b5d1c4e7g7c8d8c7b6b3c3a5a4a3b4a6c2c1b8h8h6e8b7a8a7g8h1g2g1b1b2a2a1
1998,British Nationals,Wormley Mark,Atkinson Mark,31,24,32,f5d6c5f4e3c6e6f7d7e8c8c7e7f6g8b4b5b6a3g6a4a5c4e2g5f8d8b7f3b3c3d3f2c2e1h5h4h3g4f1h6d2h2d1g3g2c1b1a7a8b8h8h1h7g1g7a6a2a1b2
1998,British Nationals,de Grey Aubrey,Turner Ian,31,24,30,f5f6e6f4g6d6e3f3g4g5d3e2f2c4e1d2g3h3h5h4c1d1c3f1g1g2b4c5c7a4b3c6a3a2b6d7d8f7f8b5a5a6e7c8b8e8b7g7h6h7h1h2b2a1c2b1h8g8a8a7
1998,British Nationals,Collay Frederic,Barrass Iain,32,24,37,f5d6c4d3c3f4e3f3g4e2d2g3g5h4f6b4f2e6g6c2c5c6b3d1f1e1c1b5h5h3a4f7f8e7h6h7d8e8g1a2a5a3b2a6g7g2b1g8h8h2h1d7a1b7a8b6a7b8c8c7
1998,British Nationals,Marson Phil,Arnold Roy,32,24,41,f5d6c4f3f4d3e6b4b3g4b5e7f7g5c6c7e8c5b6c3c2a4d2a6f6d7c8d8f8e1e3a3a5e2d1c1b2b7b8a8a7b1h5h4h3g8g6h7g3h6h8g7a1a2f1f2g1h2h1g2
1998,British Nationals,Forsyth Iain,Haigh David,32,24,49,f5d6c5f4e3c6f3d3c4g5g6b3f6b4c3c2a4a3a2e7f7g4e6d7c1h6a5f8g3d2d1e2b6b5c7h3f1a7f2c8g7h8g8e8h7h5h4g2d8e1g1h1h2b1a6a1b2b7a8b8
1998,British Nationals,Collay Frederic,Forsyth Iain,33,24,35,f5f6e6f4g6c5g4g5f3e3c4g3h5d7d6c7d2c6b5d3e7b3b6c1h4h3c8e8f8g8b4f7e2a3a4h6d1f2b1a6a5f1d8b8g7c2a7a8b7c3b2h7h8a2a1h2g2g1h1e1
1998,British Nationals,Collay Sophie,Atkinson Mark,34,24,44,f5d6c3d3c4f4c5b3c2e6b4d2e3e2f6b6d1a3a5a4a2e1g3g5f1f2b5a6a7h4c7b1g4f3g6f7h3h2g1h7c6c8b7h5g2d8e8d7e7h6b8f8g8h8a8h1a1g7b2c1
1998,British Nationals,Haugland Jan Kristi,Turner Ian,34,24,35,f5f6e6f4e3d6g4d3c3d2c4f3f2e2g3c2g5f1c5g6c7h6h5b5b4d7d1e1c6c1d8e8a6b6f8e7c8h3h7b7f7h4h2g7h8g8a7a5a4b3b2g2h1g1b1a3a2a1a8b8
1998,British Nationals,Brightwell Graham,Forsyth Iain,34,24,26,f5f6e6f4g5d6e7g6c5c4d7f7h6e8d8c8c7g4h3b5a5b6g8c6g3b4a6f8b8h5h4f3f2g7c3a3a4b3a2b7d3e3h8g2d2f1e2e1h1h7d1h2g1c2c1b1a1b2a7a8
1998,British Nationals,Atkinson Mark,Arnold Roy,35,24,33,f5d6c3d3c4f3c5c6e6f4f6e7f7g5h5g6g4e3d8b6b5e8c2d2d1a4f8c7d7h6c8h4e2e1f1c1b1f2g1b4h3g7g3g8b3a2a3a5a1b2a6h2h8h7h1a7a8g2b7b8
1998,British Nationals,Brightwell Graham,Collay Frederic,35,24,32,f5d6c5f4e3c6d3f6e6d7g4g3g5h4e7b5f7c7b4g6c4f3h3d8e8a3h5h6a6a4b6a5a2b7a8f2c8h2c3f8g8b3d2a7b2d1c2e2b8g7h8h7h1b1g1g2c1a1f1e1
1998,British Nationals,Arnold Roy,Haigh David,35,24,32,f5d6c5f4e3c6f6e6g5d3c7f3d7b5b4b3a4g4a3h6c4g6h5h4a2f7e7a6f8b6g3h2f2h3e2f1c2c3e1d2d1c1g2g7b7a5b2a1b1e8h8a8h7h1g1g8d8b8c8a7
1998,British Nationals,Atkinson Mark,Haigh David,38,24,33,f5d6c3d3c4f4c5f6e3b5e6d7c6b6c7d8e7f7a5a4a3f3a6e2c8b8f1e1e8f8g5g6g4h6h5d2c2b4b3c1f2h3h4g3g7b7h7h8g8a7a8b2a2g1d1b1a1g2h2h1
1998,British Nationals,Arnold Roy,Wormley Mark,38,24,42,f5d6c5f4e3f6f3e2d3c6e6d7e7c7c4d8e8f8b6a5g3g4f2d2a6f7a4g5c3f1h4h5h6g6h7h2c1b4b5e1c2b3g7d1g1b7b1h8h3b2g8g2a1a2a3h1a7a8b8c8
1998,British Nationals,Haugland Jan Kristi,Arnold Roy,39,24,40,f5d6c3f3d3f4f6d2g4g5e6e3f2b3e2f7c1e7c2e1d1b1g6h7c4c5d8h4f8e8h6h5b5a5b6c7d7c8b8c6h3g7g3f1g2h1h2b7a8a7a6a4b4a3a2g1g8b2h8a1
1998,British Nationals,Barrass Iain,Collay Sophie,40,24,35,f5d6c3d3c4f4e6f6e3c5b6f3g3e2g4g5f2b5h6h4d2h3c6d7c7a6d8b4a3a4b3e7e8c2g6f7f8b8h5d1h2e1c1g8h8b1b2f1c8h7a8h1a7a1a2g2g1b7a5g7
1998,British Nationals,Plowman Guy,Edmead Garry,40,24,32,f5d6c3d3c4f4f6f3g4g3e6b3c2h4a3d7e7c5b4e3e2b5g5d2f2f1a6a4c6c7d8b6c1d1h5a2a7h6g6f8c8e1g1h7h2f7
1998,British Nationals,Leader Imre,Barrass Iain,40,24,30,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2c1e2b5d1f3b4e7f8c2g3b6c7a4b3a3b1f1f2e8d8g1h3g6h6c8b8g2a6e1h1a5g8a7b2h2b7a8h8h7g7a1a2h5h4
1998,British Nationals,Brightwell Graham,Haugland Jan Kristi,41,24,44,f5d6c5f4e3c6d3f6e6d7g4c4b4g3g5h5b6h3h4a6h6h7g6f3c7d8c8b8f7e7g7b5a5a3a4b3f2c3e8h8a8f1a7b7a2b2b1a1c1d1c2d2e1f8e2h2h1g8g2g1
1998,British Nationals,Brightwell Graham,Turner Ian,41,24,53,f5f6e6f4g5d6e7g6c5c4f3b5d7f7e3c6c7d3g4c8c2h5f8d8e8d2b8g7b6b1a4a6h4f2g3h3h8g8b7a8a7h6e2f1c1d1e1a1b2a2h7g1g2h2h1c3b4b3a5a3
1998,British Nationals,Plowman Guy,Marson Phil,42,24,37,f5d6c3d3c4f4f6f3g4g5e3h3e6g3g6f7h5h4h2h6h7c5e7f8c7d7b6b5a6b4a5a3f2e2e1b3c8d8a4a7c6g7c2d2d1c1b1b2a1a2a8b8h8b7g2f1g1h1e8g8
1998,British Nationals,Turner Ian,Atkinson Mark,42,24,40,f5d6c4d3e6f4e3d2g4f6e7g5c5c6f3g6d7b5e2f7c1d1e1c8d8f8e8c7c2g3h4f2c3f1h7h6h5h3h2b1b3b4g2a4g7h1g1h8g8a5a6a1b6a3b2a2a7b7a8b8
1998,British Nationals,Turner Ian,Marson Phil,43,24,38,f5d6c4d3e6f4e3f3g4e7f2c6d2d1c1b1c3c2e2c5b3e1b4g6f6b5f7e8d7a5h6a4b6d8f1g1c7c8a6g7b7h4b8g3h5g5h3g2h1a8h2a7h7h8g8f8a1a2b2a3
1998,British Nationals,Collay Sophie,Haugland Jan Kristi,43,24,29,f5d6c6f4e6g5e3f6d3c5g3f7e7b6d7c4g4c3b4b5c7a5a3c8d2a4b3f3h6h5f2h7h3g6f8a2a7e8b7d1c2c1d8g8h4h2g2a6a8g7a1b8h8h1b2e1b1e2f1g1
1998,British Nationals,Brightwell Graham,Leader Imre,43,24,39,f5f6e6f4g5d6e7g4f3h5h6h7e3d3h3f7c4g6f8e8d8d7c7c6c8f2b6b5e2c3c5f1e1d2g1b4g3a7b3c2b1a2a3a4g8b2a5b8a8g7a1b7a6h4h8g2c1d1h1h2
1998,British Nationals,Marson Phil,Brightwell Graham,44,24,38,f5d6c4d3c5f4d7c6e6b6b4c3b5a4a3a6a5a2b3c2d2e3g4e7f2f3c7f1f8e1e2g3d1d8c8e8c1f6b2a1b1h5f7g6g5g7h8g8h6h7h4b7a7a8b8h3g2h1h2g1
1998,British Nationals,Atkinson Mark,Collay Frederic,44,24,38,f5f6e6f4e3c5g4d6e7g5f7g6h6h3h4d8h5g3f3h7c3e8b5c4d7c8c7b6b4c6a6a3a5d2b3c2e2d3f2a2g2h1h2g1h8f1g8a7a8b7f8g7b8a4a1b2e1d1c1b1
1998,British Nationals,Plowman Guy,Arnold Roy,45,24,45,f5d6c4f3e6f4f6e7d7c6c5c7e3g4g5g3h4h3g6h5h6h7f7e8f2d2d3e1c1e2g1b3c3d1f1b6f8g8c2b4b5a5a3a2a4b2d8c8g2h1h2g7h8b1a1b8b7a8a7a6
1998,British Nationals,Marson Phil,Haigh David,46,24,50,f5d6c4f4c5b4e3d2e2e6c6b6f3f6d3c3b3g5a4g3c2a3b5f1a5a6f2c1d1e1h3h4g4h2h6g6d7e7c7e8d8c8b7a7h5h7a8b8f8f7b2a1a2b1g2g1h1g7h8g8
1998,British Nationals,Leader Imre,Marson Phil,46,24,39,f5d6c5f4e3c6e6f7d7c7f6b4f3c4e7d8b5f8b6a6a5a4e8d3c2a7c3c1b2g5g4h4b3a1h3g6c8b8h5h6h7f2e2e1d2d1f1g2g3h2h1g1g7b7b1a3a2h8g8a8
1998,British Nationals,Turner Ian,Wormley Mark,47,24,40,f5d6c4d3e6f4e3f2g4e7f3c5d2e2c3g6e1b4f1h4g5h5f6g3h6h7a4f7h2b3a3c2d1b1c6c7b5a5a6b6c1a2a1g2a7b7e8g1a8b8c8b2h1d8d7f8g8g7h8h3
1998,British Nationals,Leader Imre,Plowman Guy,47,24,48,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2c1f2e2d1e1f3f1g3h4h2c2h6h5h3g6f8e8h7g8b1a1g2e7g7b2a2a3b3b5a6a5h8a7d8b4c7b6a4c8b8b7a8h1g1
1998,British Nationals,Edmead Garry,Haugland Jan Kristi,47,24,33,f5d6c5f4e3c6e6f6g3c3g5f3c7d7e7d3c4b4e2b5b6d2g6c8d8a6b8f1g4h3f2e1c1d1g1f7e8h4h5g7b7h6a4g8f8a8h8a3h7b3h2a5c2g2h1a2a1a7b2b1
1998,British Nationals,Barrass Iain,Marson Phil,48,24,41,f5d6c4d3c3f4e6f6e3c5c6b6c7d8a6b5d7e8c8a5f8a7e7d2f2f3g6f1g5h5e1b4b3c2a4a3e2c1d1g7b2a2g4f7g3b7a8h2h3b8h1h4a1g2b1g8h6h7h8g1
1998,British Nationals,Arnold Roy,Collay Frederic,51,24,23,f5f6e6f4e3d6e7d3c4c5g5d7b5b3b4a6a5c6c3a4d8f8b6e8g8c7a2d2e2f7d1g6c2h5c8g4g3f3h3h4f2f1e1b7g1h2h7h6h1b1c1b2a1a3a7g7a8b8h8g2
1998,British Nationals,Wormley Mark,Haigh David,53,24,44,f5d6c5f4e3c6e6d3c4f3d7b4b3b6c3b5d2g5g6f7e7f8c7e8c8e2c2a3h5h6h7e1d1c1g4f6f1h3b1b2f2g1h1d8g8g7a6a5b8a7a4b7h8a2a8h4g3h2g2a1
1998,British Nationals,Collay Sophie,Plowman Guy,55,24,57,f5d6c6f4e6g5e3f6d3c5g3c3g4d7b5h4f3e2e7c4d2c2b4a4f7f2b6e8a5a6a3a2b3f8c7d8g2b2c1b1a1h1b7a8a7g6h5d1g7h8g8h7c8b8h6h3h2e1f1g1
1998,British Nationals,Haugland Jan Kristi,Forsyth Iain,55,24,51,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6h4h5h6d7d3h3h2g3c7c2b4b3d2c3a3f7d1d8b6d6b5c8b7a4a5a8b8a7g7a6g8f8e8a2h8h7g2f1b2h1c1b1g1e1a1
1998,British Nationals,Arnold Roy,Forsyth Iain,56,24,32,f5d6c5f4e3c6d3f6e6f7d7f3e7c8d8e2b8b5b6c2g6c4a5e8f8g7c3b3d2c1b4a4g5h6h5h4g4h3d1e1a3a7c7h7f1g1f2g3g8a6a8b2a2g2b7b1h1h2h8a1
1998,Championnat Clubs France,Ovion Jacques,Stevens Patrice,3,24,12,f5d6c7d7c6b6c5b5c4b4a6a4d8c8a3a2b8b3a7c3b7e6c2e7e8d1a5a8b2f8c1f3f7e3e2a1b1d3d2f4g3e1f2g8f6g7h7h8g5h6f1g6g4h3h2h1h4h5g2g1
1998,Championnat Clubs France,Ovion Jacques,Piau Didier,4,24,25,f5f6e6f4g5e7e3g4d3c6d6c5g6h5h6h7h4h3f7f3f2g3c4d7e8d8c8c7b8f8g8g2b4b7b5b6g7f1h2h1g1e2e1c2a5d1d2c1b2a2b1a1a6b3c3h8a3a4a7a8
1998,Championnat Clubs France,Ovion Jacques,Robin Francois,8,24,3,f5d6c5f4d3e3d7c4c3d2e2c6f6e6f2b5c7c2f3b6e1d1c1b4e7b3a2a3a4a6b2f1g1c8b8a8a7b7a5a1b1d8e8f8g8f7h1g7g6h6h8h7h5g5g4h4h3g3g2h2
1998,Championnat Clubs France,Michel Stephane,Robin Francois,9,24,14,f5d6c3d3c4f4f6f3e6e7e3c5g5e2b5c6f7g4d2g3e1d7h4h3h2b4h5h6h7g6c8d8b6f8e8b8a5g8g7c7b3h8b7a8a7a6a3a4h1a2a1b2c2b1c1d1f1f2g2g1
1998,Championnat Clubs France,Tesinsky Jakub,Kashiwabara Takuji,9,24,36,f5d6c3d3c4f4f6g5e6d7g6g4e7c5f3f8c8d8e8f7h6g3h5h3h4b8e3e2d2b4e1h7g7f2f1c1d1g1a5a3a4a6b6c2g2h1c7b3b2h2c6a1b1a2b7b5a7a8g8h8
1998,Championnat Clubs France,Michel Stephane,Lanuit Christophe,10,24,5,f5d6c3d3c4f4c5b3c2b4a4d2e3c1b6e2a3f3g4e6f2c6b5f6f1e1d1g1e7g3h3g5d7h5h4h2g2f7g7b1b2c7d8h1b7g6h6h7h8g8f8e8a8b8a5a6c8a7a2
1998,Championnat Clubs France,Lang Frederic,Caspard Emmanuel,10,24,17,f5d6c5f4e3c6e6f7e7f6d7d8g3b5e8f8c7f3g6c8g4e2b4g5a5d3h5b6a6c4f2c3f1c2c1a3b3a4a2d2b7e1d1a8b8a7g7a1b2b1g8h8h6h7h2g2h4h3g1h1
1998,Championnat Clubs France,Abe Hiroyuki,Caspard Emmanuel,11,24,10,f5d6c3d3c4f4c5b3c2e6c6b4b5d2f7c7d7d8f3a5a4b6e7a3a6a7b2e3e8f8b8g7d1e2b7g4h4a8g3c8e1f1f2a2h7g8f6g5h6a1g6h8g1h5b1c1h1h3h2g2
1998,Championnat Clubs France,Lacroix Olivier,Collay Frederic,12,24,19,f5d6c5f4d3e3f6e6f7c4b5c6c3e7c7b6a5b4b3a6a7c8e8a4a3d7f2g5h4g6h5h6h7g4d8f3b8e2h3f1d2c2g3g2b1c1d1e1g1h1h2h8g7a1b2g8f8a8a2b7
1998,Championnat Clubs France,Ovion Jacques,Kashiwabara Takuji,12,24,27,f5d6c5f4e3c6d3f6e6d7e7c7c4f8b6b5e8d8a6f3b4f7b8d2g5b3g6g7c3c2g3c8h8a8d1c1e2a3g8f1e1f2g4a4a5a7b2a1b1a2b7g2g1h2h4h1h3h7h6h5
1998,Championnat Clubs France,Massire Christian,Ovion Jacques,12,24,21,f5f6e6f4g5d6f3g6f7g3e3f2h6g4h5h3d2d3c2c1c5c4c3b6e1b4a4f8e2d1f1g1d7e7d8b5e8c8b3c6a5a6a7g8g2h1h2h4g7h8c7h7a3b2b8a2a1b1a8b7
